altitud,dir,fecha,horaHrMax,horaHrMin,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
15.0,10.0,2023-08-16,23:30,09:00,11.0,19.0,15:10,11:50,05:20,77.0,71.0,48.0,C229J,PÁJARA,0.0,1015.8,1013.0,LAS PALMAS,10.8,28.7,25.8,23.0,1.9
15.0,31.0,2023-08-17,Varias,09:10,10.0,18.0,09:40,13:00,03:50,77.0,66.0,49.0,C229J,PÁJARA,0.0,1016.2,1012.6,LAS PALMAS,7.5,28.6,26.0,23.5,0.8
15.0,5.0,2023-08-18,18:30,21:40,0.0,17.0,21:00,21:50,04:50,74.0,57.0,25.0,C229J,PÁJARA,0.0,1014.1,1010.9,LAS PALMAS,11.4,31.4,27.8,24.2,1.9
15.0,21.0,2023-08-19,Varias,02:50,23.0,5.0,10:10,21:50,11:50,82.0,74.0,24.0,C229J,PÁJARA,0.1,1016.3,1011.8,LAS PALMAS,12.8,34.8,29.6,24.3,1.4
15.0,9.0,2023-08-20,Varias,03:20,23.0,5.0,05:20,05:00,07:20,81.0,75.0,22.0,C229J,PÁJARA,0.0,1018.7,1011.0,LAS PALMAS,16.7,35.0,29.7,24.4,2.5
15.0,10.0,2023-08-21,14:10,04:00,11.0,Varias,08:40,04:00,09:50,82.0,66.0,18.0,C229J,PÁJARA,0.0,1016.2,1011.5,LAS PALMAS,12.5,37.1,30.8,24.5,1.1
15.0,9.0,2023-08-22,08:50,12:30,0.0,Varias,12:50,12:30,07:20,75.0,52.0,24.0,C229J,PÁJARA,0.0,1013.2,1009.8,LAS PALMAS,10.3,36.4,31.0,25.5,2.8
15.0,29.0,2023-08-23,Varias,13:30,11.0,4.0,13:00,13:40,09:00,78.0,67.0,47.0,C229J,PÁJARA,0.0,1012.1,1008.8,LAS PALMAS,10.3,32.0,28.4,24.8,2.8
15.0,31.0,2023-08-24,04:20,10:20,24.0,7.0,22:30,10:20,07:00,83.0,75.0,58.0,C229J,PÁJARA,0.0,1015.6,1009.0,LAS PALMAS,10.8,28.5,26.2,24.0,1.4
15.0,33.0,2023-08-25,Varias,19:20,0.0,5.0,20:30,20:50,04:20,83.0,71.0,24.0,C229J,PÁJARA,0.0,1015.3,1010.6,LAS PALMAS,19.7,33.3,28.2,23.1,4.7
15.0,35.0,2023-08-26,09:40,Varias,12.0,2.0,01:00,02:40,09:50,81.0,55.0,28.0,C229J,PÁJARA,0.0,1016.4,1010.4,LAS PALMAS,22.2,33.2,28.8,24.5,2.2
15.0,1.0,2023-08-27,07:20,21:20,22.0,4.0,01:10,13:30,23:59,71.0,58.0,46.0,C229J,PÁJARA,0.0,1018.0,1013.2,LAS PALMAS,15.6,30.8,28.0,25.3,3.3
15.0,34.0,2023-08-28,Varias,00:00,11.0,16.0,21:00,13:50,06:50,65.0,58.0,49.0,C229J,PÁJARA,0.0,1018.1,1015.4,LAS PALMAS,15.8,26.9,25.1,23.3,6.9
15.0,33.0,2023-08-29,23:30,15:30,11.0,Varias,22:10,15:40,05:30,69.0,58.0,50.0,C229J,PÁJARA,0.0,1016.7,1014.4,LAS PALMAS,13.3,27.9,25.8,23.8,5.8
15.0,32.0,2023-08-30,01:40,Varias,11.0,7.0,00:40,16:40,05:50,70.0,58.0,51.0,C229J,PÁJARA,0.0,1016.8,1014.6,LAS PALMAS,11.4,27.9,25.8,23.7,3.3
15.0,10.0,2023-08-31,Varias,09:20,24.0,Varias,14:40,16:50,06:40,72.0,66.0,57.0,C229J,PÁJARA,0.0,1019.0,1015.2,LAS PALMAS,9.2,26.6,24.6,22.6,1.9
15.0,99.0,2023-09-01,Varias,10:20,22.0,8.0,Varias,16:30,03:50,70.0,66.0,51.0,C229J,PÁJARA,0.0,1019.6,1016.6,LAS PALMAS,8.9,27.8,25.6,23.4,1.7
15.0,1.0,2023-09-02,23:50,14:10,0.0,18.0,18:50,13:00,04:00,72.0,58.0,48.0,C229J,PÁJARA,0.0,1019.1,1013.7,LAS PALMAS,11.9,28.1,26.1,24.1,3.6
15.0,33.0,2023-09-03,03:00,14:50,0.0,19.0,18:10,15:30,06:50,76.0,58.0,46.0,C229J,PÁJARA,0.0,1014.9,1011.4,LAS PALMAS,11.1,26.8,25.3,23.8,4.4
15.0,99.0,2023-09-04,Varias,15:20,11.0,3.0,13:50,15:20,05:10,69.0,57.0,43.0,C229J,PÁJARA,0.0,1016.4,1013.1,LAS PALMAS,11.4,28.2,25.6,23.0,2.5
15.0,1.0,2023-09-05,21:20,01:20,11.0,Varias,00:40,09:50,07:00,77.0,70.0,55.0,C229J,PÁJARA,0.0,1016.7,1014.2,LAS PALMAS,7.8,26.7,24.6,22.4,1.9
15.0,11.0,2023-09-06,Varias,03:30,10.0,4.0,13:30,16:20,06:50,78.0,72.0,61.0,C229J,PÁJARA,0.0,1015.7,1013.3,LAS PALMAS,8.6,26.9,24.7,22.5,1.9
15.0,11.0,2023-09-07,Varias,11:20,11.0,3.0,12:20,11:20,07:10,82.0,74.0,62.0,C229J,PÁJARA,0.0,1017.3,1014.8,LAS PALMAS,9.2,27.3,25.2,23.0,2.5
15.0,12.0,2023-09-08,05:50,13:00,Varias,5.0,14:00,13:10,06:40,79.0,70.0,62.0,C229J,PÁJARA,0.0,1017.3,1015.3,LAS PALMAS,6.1,28.2,25.8,23.3,1.1
15.0,13.0,2023-09-09,Varias,10:50,10.0,4.0,11:10,12:40,07:10,70.0,64.0,54.0,C229J,PÁJARA,0.0,1017.7,1014.8,LAS PALMAS,6.7,28.7,26.4,24.0,1.1
15.0,33.0,2023-09-10,Varias,10:50,23.0,5.0,19:50,14:30,07:00,70.0,58.0,46.0,C229J,PÁJARA,0.0,1018.6,1015.5,LAS PALMAS,8.9,30.1,26.8,23.6,1.1
15.0,34.0,2023-09-11,06:30,12:00,0.0,18.0,20:20,12:00,06:50,69.0,63.0,54.0,C229J,PÁJARA,0.0,1018.4,1015.3,LAS PALMAS,8.9,28.5,26.2,24.0,1.9
15.0,36.0,2023-09-12,14:10,11:40,10.0,18.0,15:50,12:10,06:10,67.0,58.0,49.0,C229J,PÁJARA,0.0,1017.7,1015.4,LAS PALMAS,9.4,28.5,26.2,24.0,3.3
15.0,99.0,2023-09-13,01:50,11:30,10.0,17.0,Varias,11:20,Varias,66.0,59.0,47.0,C229J,PÁJARA,0.0,1016.9,1014.7,LAS PALMAS,11.4,28.7,26.4,24.1,3.1
15.0,34.0,2023-09-14,06:40,13:20,0.0,15.0,14:20,13:40,05:00,64.0,57.0,49.0,C229J,PÁJARA,0.0,1016.2,1013.4,LAS PALMAS,13.1,27.8,25.9,24.0,3.1
15.0,31.0,2023-09-15,Varias,13:50,Varias,16.0,13:30,12:40,Varias,64.0,55.0,48.0,C229J,PÁJARA,0.0,1016.1,1013.2,LAS PALMAS,12.5,27.8,26.0,24.2,5.3
15.0,34.0,2023-09-16,Varias,11:40,10.0,19.0,19:00,12:50,07:00,69.0,60.0,51.0,C229J,PÁJARA,0.0,1015.4,1012.9,LAS PALMAS,9.2,29.2,26.2,23.2,1.9
15.0,33.0,2023-09-17,09:30,15:50,22.0,2.0,16:10,15:40,06:30,78.0,61.0,46.0,C229J,PÁJARA,0.0,1017.8,1013.6,LAS PALMAS,10.0,28.8,26.4,23.9,2.8
15.0,34.0,2023-09-18,Varias,11:30,23.0,4.0,15:40,13:40,06:00,60.0,51.0,43.0,C229J,PÁJARA,0.0,1019.4,1015.5,LAS PALMAS,12.2,27.5,25.0,22.5,4.2
15.0,36.0,2023-09-19,12:40,10:10,10.0,15.0,16:00,14:10,06:00,64.0,57.0,46.0,C229J,PÁJARA,0.0,1019.1,1015.3,LAS PALMAS,11.7,27.3,25.0,22.7,5.0
15.0,33.0,2023-09-20,Varias,16:30,23.0,4.0,14:10,16:30,06:00,61.0,53.0,43.0,C229J,PÁJARA,0.0,1018.5,1016.1,LAS PALMAS,11.1,28.5,25.6,22.6,2.8
15.0,32.0,2023-09-21,23:40,12:10,22.0,Varias,13:40,16:20,04:10,66.0,56.0,46.0,C229J,PÁJARA,0.0,1018.3,1016.0,LAS PALMAS,11.1,27.3,25.0,22.8,3.3
15.0,36.0,2023-09-22,23:50,10:30,10.0,17.0,18:10,13:40,06:40,76.0,65.0,53.0,C229J,PÁJARA,0.0,1018.3,1015.4,LAS PALMAS,12.2,27.3,25.2,23.2,3.3
15.0,31.0,2023-09-23,00:50,15:30,11.0,3.0,12:10,15:30,Varias,77.0,56.0,46.0,C229J,PÁJARA,0.0,1018.1,1015.2,LAS PALMAS,11.4,27.4,25.8,24.1,4.4
15.0,34.0,2023-09-24,04:40,12:20,10.0,3.0,16:10,13:50,03:10,64.0,53.0,43.0,C229J,PÁJARA,0.0,1019.0,1015.9,LAS PALMAS,11.4,27.4,25.2,23.1,3.9
15.0,27.0,2023-09-25,Varias,13:50,23.0,4.0,13:00,12:50,Varias,64.0,53.0,45.0,C229J,PÁJARA,0.0,1020.1,1016.7,LAS PALMAS,13.6,27.8,25.8,23.9,2.5
15.0,34.0,2023-09-26,23:20,13:30,0.0,16.0,12:20,15:20,06:50,68.0,55.0,39.0,C229J,PÁJARA,0.0,1019.6,1015.8,LAS PALMAS,12.2,28.9,25.5,22.1,3.1
15.0,33.0,2023-09-27,00:40,12:10,Varias,Varias,13:50,11:20,23:59,69.0,61.0,54.0,C229J,PÁJARA,0.0,1018.3,1015.7,LAS PALMAS,11.9,27.2,25.4,23.7,3.9
15.0,32.0,2023-09-28,07:10,13:30,11.0,16.0,15:30,13:40,03:10,68.0,60.0,52.0,C229J,PÁJARA,0.0,1016.9,1013.6,LAS PALMAS,10.0,27.5,25.4,23.4,4.4
15.0,4.0,2023-09-29,Varias,16:20,10.0,4.0,00:20,16:40,Varias,74.0,66.0,59.0,C229J,PÁJARA,0.0,1017.5,1013.6,LAS PALMAS,6.1,28.0,26.0,24.1,1.1
15.0,30.0,2023-09-30,Varias,20:10,10.0,4.0,19:30,14:00,04:10,81.0,72.0,50.0,C229J,PÁJARA,0.0,1018.5,1015.8,LAS PALMAS,6.7,28.9,25.9,22.9,0.8
15.0,13.0,2023-10-01,06:00,21:40,10.0,18.0,23:50,21:50,05:20,79.0,62.0,33.0,C229J,PÁJARA,0.0,1018.0,1015.0,LAS PALMAS,7.5,32.0,27.8,23.6,3.1
15.0,9.0,2023-10-02,02:00,14:00,10.0,18.0,23:59,14:00,05:40,79.0,68.0,49.0,C229J,PÁJARA,0.0,1017.7,1014.2,LAS PALMAS,8.6,30.3,26.8,23.4,1.4
15.0,8.0,2023-10-03,00:20,Varias,10.0,17.0,02:00,17:10,03:20,68.0,19.0,16.0,C229J,PÁJARA,0.0,1018.2,1014.4,LAS PALMAS,11.4,37.3,31.2,25.0,3.9
15.0,7.0,2023-10-04,Varias,00:30,11.0,4.0,06:00,11:00,23:59,78.0,51.0,28.0,C229J,PÁJARA,0.0,1018.5,1015.5,LAS PALMAS,13.3,33.1,29.0,24.9,4.4
15.0,10.0,2023-10-05,Varias,23:10,10.0,19.0,02:30,21:20,01:40,81.0,58.0,15.0,C229J,PÁJARA,0.0,1017.8,1014.9,LAS PALMAS,9.7,36.1,29.5,22.9,1.9
15.0,8.0,2023-10-06,03:20,17:00,11.0,19.0,08:10,17:10,03:30,71.0,29.0,20.0,C229J,PÁJARA,0.0,1016.7,1013.7,LAS PALMAS,12.5,35.6,30.5,25.4,3.3
15.0,6.0,2023-10-07,19:20,Varias,11.0,17.0,23:10,18:00,19:30,71.0,23.0,21.0,C229J,PÁJARA,0.0,1015.6,1012.5,LAS PALMAS,16.1,35.5,30.6,25.7,4.4
15.0,7.0,2023-10-08,01:50,Varias,11.0,5.0,04:50,15:40,05:10,28.0,24.0,21.0,C229J,PÁJARA,0.0,1015.3,1012.7,LAS PALMAS,16.4,35.0,32.6,30.1,4.7
15.0,7.0,2023-10-09,19:20,Varias,12.0,Varias,02:30,17:20,23:59,42.0,26.0,17.0,C229J,PÁJARA,0.0,1017.5,1014.4,LAS PALMAS,17.5,36.3,32.0,27.7,4.4
15.0,7.0,2023-10-10,18:50,Varias,11.0,2.0,05:30,11:40,19:40,78.0,42.0,21.0,C229J,PÁJARA,0.0,1018.9,1016.2,LAS PALMAS,11.9,33.9,29.3,24.7,4.2
15.0,9.0,2023-10-11,22:40,Varias,10.0,16.0,12:40,03:50,02:30,78.0,44.0,15.0,C229J,PÁJARA,0.0,1019.0,1015.6,LAS PALMAS,11.4,31.7,27.6,23.6,3.3
15.0,10.0,2023-10-12,20:30,02:40,10.0,17.0,11:40,09:00,01:30,82.0,58.0,22.0,C229J,PÁJARA,0.0,1017.8,1014.5,LAS PALMAS,10.8,29.2,25.4,21.6,3.1
15.0,8.0,2023-10-13,00:30,Varias,11.0,3.0,06:50,17:40,00:30,65.0,21.0,17.0,C229J,PÁJARA,0.0,1019.0,1014.5,LAS PALMAS,12.8,34.9,30.0,25.1,4.4
15.0,99.0,2023-10-14,01:00,00:00,10.0,4.0,Varias,00:10,01:00,43.0,27.0,20.0,C229J,PÁJARA,0.0,1020.0,1017.4,LAS PALMAS,12.8,32.8,30.0,27.1,4.7
15.0,8.0,2023-10-15,20:30,Varias,11.0,18.0,11:50,02:00,05:20,78.0,45.0,21.0,C229J,PÁJARA,0.0,1019.3,1015.9,LAS PALMAS,8.1,32.6,27.5,22.4,1.7
15.0,13.0,2023-10-16,19:20,05:30,0.0,18.0,12:10,12:40,19:10,78.0,62.0,35.0,C229J,PÁJARA,0.0,1016.2,1012.1,LAS PALMAS,6.9,28.6,26.4,24.2,1.4
15.0,32.0,2023-10-17,Varias,02:20,Varias,Varias,02:00,02:20,23:59,78.0,65.0,31.0,C229J,PÁJARA,0.0,1014.4,1011.2,LAS PALMAS,8.1,28.3,26.4,24.4,1.7
15.0,7.0,2023-10-18,Varias,09:10,11.0,4.0,09:40,12:40,06:50,78.0,70.0,58.0,C229J,PÁJARA,0.0,1017.6,1013.4,LAS PALMAS,6.4,28.3,26.2,24.1,1.4
15.0,26.0,2023-10-19,Varias,00:00,10.0,18.0,12:00,09:50,06:50,78.0,73.0,66.0,C229J,PÁJARA,0.2,1016.9,1014.2,LAS PALMAS,8.1,24.9,23.8,22.6,3.6
15.0,32.0,2023-10-20,Varias,13:20,Varias,5.0,07:50,14:20,07:30,82.0,63.0,50.0,C229J,PÁJARA,0.2,1014.8,1011.7,LAS PALMAS,11.4,27.4,24.6,21.8,2.5
15.0,26.0,2023-10-21,18:50,00:00,0.0,20.0,21:50,14:40,07:00,77.0,66.0,56.0,C229J,PÁJARA,0.0,1014.2,1008.8,LAS PALMAS,8.3,25.4,23.6,21.9,1.9
15.0,26.0,2023-10-22,01:20,13:30,Varias,4.0,01:20,14:50,20:40,78.0,64.0,53.0,C229J,PÁJARA,0.2,1012.7,1007.3,LAS PALMAS,12.2,26.3,24.4,22.6,5.3
15.0,30.0,2023-10-23,Varias,16:00,23.0,3.0,12:20,16:00,07:40,71.0,57.0,48.0,C229J,PÁJARA,0.2,1019.1,1011.7,LAS PALMAS,9.2,26.1,24.1,22.1,1.7
15.0,32.0,2023-10-24,20:40,14:20,22.0,3.0,12:20,13:40,Varias,59.0,49.0,42.0,C229J,PÁJARA,0.0,1021.3,1017.3,LAS PALMAS,9.7,26.4,24.0,21.7,2.8
15.0,2.0,2023-10-25,22:20,10:40,11.0,17.0,11:20,14:50,04:40,70.0,55.0,47.0,C229J,PÁJARA,0.0,1021.5,1018.6,LAS PALMAS,10.8,26.5,24.1,21.7,3.3
15.0,34.0,2023-10-26,Varias,15:40,9.0,15.0,15:30,10:50,05:30,76.0,62.0,52.0,C229J,PÁJARA,0.1,1021.2,1017.3,LAS PALMAS,10.0,26.7,24.7,22.7,2.8
15.0,32.0,2023-10-27,Varias,16:30,Varias,17.0,15:30,13:10,06:50,78.0,68.0,53.0,C229J,PÁJARA,0.0,1018.8,1015.7,LAS PALMAS,11.1,26.8,24.5,22.2,1.4
15.0,99.0,2023-10-28,Varias,14:00,0.0,17.0,Varias,14:10,06:50,77.0,69.0,59.0,C229J,PÁJARA,0.0,1016.1,1012.9,LAS PALMAS,5.0,27.3,24.9,22.5,0.8
15.0,25.0,2023-10-29,06:30,Varias,0.0,17.0,16:50,12:10,07:20,78.0,72.0,64.0,C229J,PÁJARA,0.0,1013.2,1009.5,LAS PALMAS,6.1,26.0,23.6,21.3,2.2
15.0,14.0,2023-10-30,Varias,19:40,Varias,17.0,12:00,14:00,05:00,78.0,73.0,67.0,C229J,PÁJARA,0.0,1012.3,1009.5,LAS PALMAS,6.1,25.1,23.2,21.2,2.8
15.0,26.0,2023-10-31,Varias,04:30,24.0,4.0,14:50,14:10,05:50,82.0,78.0,74.0,C229J,PÁJARA,0.0,1017.3,1010.9,LAS PALMAS,5.8,25.4,23.7,22.0,2.5
15.0,30.0,2023-11-01,Varias,16:30,23.0,4.0,15:40,14:20,04:20,78.0,66.0,56.0,C229J,PÁJARA,0.0,1021.3,1016.4,LAS PALMAS,8.1,28.2,25.6,23.0,1.7
15.0,2.0,2023-11-02,00:10,12:50,Varias,Varias,15:50,13:20,21:50,69.0,58.0,52.0,C229J,PÁJARA,0.0,1022.2,1020.0,LAS PALMAS,13.6,26.4,25.1,23.8,3.3
15.0,36.0,2023-11-03,10:30,13:30,11.0,18.0,15:20,14:10,23:00,69.0,58.0,49.0,C229J,PÁJARA,0.0,1020.7,1016.7,LAS PALMAS,11.4,26.2,24.4,22.6,3.9
15.0,32.0,2023-11-04,08:40,12:20,0.0,16.0,15:20,13:50,02:00,64.0,58.0,52.0,C229J,PÁJARA,0.0,1017.2,1014.0,LAS PALMAS,11.4,25.5,24.0,22.4,2.8
15.0,34.0,2023-11-05,18:50,13:00,24.0,5.0,18:00,14:30,04:00,77.0,63.0,53.0,C229J,PÁJARA,0.0,1017.9,1014.3,LAS PALMAS,9.7,25.7,23.8,22.0,3.3
15.0,1.0,2023-11-06,00:00,12:10,11.0,3.0,15:10,12:00,19:10,66.0,57.0,47.0,C229J,PÁJARA,0.0,1021.7,1016.9,LAS PALMAS,12.2,24.8,23.0,21.3,2.8
15.0,33.0,2023-11-07,01:50,11:10,11.0,15.0,13:00,13:50,02:00,60.0,50.0,36.0,C229J,PÁJARA,0.0,1022.8,1020.1,LAS PALMAS,15.8,24.3,22.4,20.6,4.7
15.0,1.0,2023-11-08,21:30,Varias,11.0,17.0,06:50,13:40,05:50,59.0,54.0,51.0,C229J,PÁJARA,0.0,1022.2,1018.7,LAS PALMAS,15.8,24.4,22.3,20.2,6.1
15.0,36.0,2023-11-09,Varias,09:20,11.0,3.0,03:50,13:40,07:40,65.0,57.0,47.0,C229J,PÁJARA,0.0,1022.1,1019.1,LAS PALMAS,11.1,26.2,23.6,20.9,1.9
15.0,6.0,2023-11-10,06:20,11:10,10.0,16.0,21:30,16:50,07:30,61.0,54.0,43.0,C229J,PÁJARA,0.0,1022.1,1018.7,LAS PALMAS,8.1,27.5,24.0,20.4,1.4
15.0,10.0,2023-11-11,21:40,00:00,Varias,Varias,15:50,15:20,04:30,77.0,70.0,57.0,C229J,PÁJARA,0.0,1021.4,1018.4,LAS PALMAS,8.3,26.2,24.0,21.8,1.7
15.0,10.0,2023-11-12,Varias,12:10,11.0,15.0,14:30,12:20,06:40,81.0,74.0,65.0,C229J,PÁJARA,0.0,1021.1,1017.9,LAS PALMAS,8.6,25.3,22.8,20.3,0.8
15.0,3.0,2023-11-13,Varias,23:30,11.0,Varias,23:40,10:20,07:30,82.0,67.0,23.0,C229J,PÁJARA,0.0,1021.3,1018.2,LAS PALMAS,7.8,29.7,25.2,20.6,0.8
15.0,8.0,2023-11-14,01:40,02:30,11.0,Varias,07:30,14:50,01:50,77.0,42.0,22.0,C229J,PÁJARA,0.0,1021.7,1018.5,LAS PALMAS,12.2,31.6,26.5,21.4,3.6
15.0,8.0,2023-11-15,19:40,Varias,10.0,3.0,03:10,15:50,20:10,52.0,24.0,20.0,C229J,PÁJARA,0.0,1021.9,1019.2,LAS PALMAS,10.3,31.5,28.2,24.9,3.6
15.0,9.0,2023-11-16,16:00,Varias,Varias,Varias,12:20,10:30,21:40,74.0,49.0,16.0,C229J,PÁJARA,0.0,1022.0,1019.6,LAS PALMAS,9.2,29.5,25.7,21.9,3.1
15.0,10.0,2023-11-17,Varias,08:00,9.0,4.0,14:20,12:30,06:10,80.0,73.0,49.0,C229J,PÁJARA,0.0,1022.2,1019.5,LAS PALMAS,8.3,26.1,23.6,21.2,1.9
15.0,11.0,2023-11-18,01:00,04:10,10.0,16.0,15:20,13:20,01:40,82.0,71.0,60.0,C229J,PÁJARA,0.0,1022.3,1019.3,LAS PALMAS,9.2,25.3,22.6,20.0,1.1
15.0,10.0,2023-11-19,01:30,10:00,11.0,17.0,12:00,10:40,06:00,81.0,53.0,23.0,C229J,PÁJARA,0.0,1019.9,1016.6,LAS PALMAS,7.8,27.8,24.0,20.1,3.9
15.0,4.0,2023-11-20,06:40,03:00,24.0,4.0,04:40,17:50,07:40,56.0,41.0,23.0,C229J,PÁJARA,0.0,1020.0,1016.1,LAS PALMAS,11.4,28.4,25.6,22.7,4.4
15.0,8.0,2023-11-21,17:00,14:00,10.0,5.0,01:00,15:00,05:30,57.0,36.0,26.0,C229J,PÁJARA,0.0,1023.0,1018.9,LAS PALMAS,12.2,27.5,25.6,23.8,4.2
15.0,29.0,2023-11-22,09:00,01:30,10.0,17.0,16:10,01:40,08:50,77.0,66.0,26.0,C229J,PÁJARA,0.0,1021.9,1017.5,LAS PALMAS,8.9,25.9,23.3,20.7,2.2
15.0,6.0,2023-11-23,Varias,14:30,11.0,15.0,05:10,14:40,00:40,74.0,63.0,53.0,C229J,PÁJARA,0.0,1020.3,1017.6,LAS PALMAS,8.9,25.3,22.8,20.4,1.7
15.0,35.0,2023-11-24,00:40,13:40,10.0,16.0,09:30,15:20,03:30,74.0,60.0,50.0,C229J,PÁJARA,0.0,1021.1,1017.1,LAS PALMAS,8.3,24.9,22.2,19.6,2.5
15.0,30.0,2023-11-25,Varias,15:20,0.0,16.0,14:40,15:00,03:40,67.0,59.0,44.0,C229J,PÁJARA,0.0,1018.2,1015.3,LAS PALMAS,9.2,24.1,22.2,20.4,1.7
15.0,10.0,2023-11-26,19:40,00:00,23.0,6.0,10:30,12:00,04:20,66.0,60.0,47.0,C229J,PÁJARA,0.0,1020.0,1015.2,LAS PALMAS,6.9,22.1,20.8,19.5,2.2
15.0,10.0,2023-11-27,Varias,09:40,11.0,4.0,10:00,15:00,05:00,70.0,68.0,56.0,C229J,PÁJARA,0.0,1021.3,1018.3,LAS PALMAS,7.2,22.9,21.0,19.0,2.5
15.0,12.0,2023-11-28,Varias,23:10,Varias,Varias,11:00,13:50,05:00,74.0,72.0,55.0,C229J,PÁJARA,0.0,1019.6,1016.9,LAS PALMAS,6.4,24.0,21.2,18.4,1.1
15.0,9.0,2023-11-29,Varias,00:00,0.0,18.0,10:30,12:40,06:00,74.0,66.0,56.0,C229J,PÁJARA,0.0,1017.4,1013.1,LAS PALMAS,6.1,22.8,20.8,18.9,1.7
15.0,13.0,2023-11-30,Varias,12:30,0.0,22.0,22:20,13:10,00:40,86.0,70.0,56.0,C229J,PÁJARA,0.4,1013.2,1008.5,LAS PALMAS,8.9,24.8,22.2,19.6,2.5
15.0,20.0,2023-12-01,08:10,21:50,24.0,3.0,07:40,13:10,08:50,86.0,73.0,64.0,C229J,PÁJARA,16.1,1015.0,1008.4,LAS PALMAS,10.0,23.8,21.0,18.2,2.2
15.0,99.0,2023-12-02,16:00,05:40,23.0,0.0,Varias,12:00,23:59,77.0,71.0,68.0,C229J,PÁJARA,0.0,1020.0,1014.9,LAS PALMAS,11.1,22.8,21.2,19.6,3.6
15.0,10.0,2023-12-03,00:00,Varias,Varias,5.0,12:10,13:10,06:00,70.0,59.0,57.0,C229J,PÁJARA,0.0,1020.2,1017.5,LAS PALMAS,7.5,22.0,20.4,18.8,2.2
15.0,10.0,2023-12-04,17:00,Varias,10.0,17.0,14:30,13:50,05:30,73.0,65.0,57.0,C229J,PÁJARA,0.0,1021.1,1016.3,LAS PALMAS,6.9,22.0,20.2,18.3,2.2
15.0,31.0,2023-12-05,Varias,12:30,11.0,5.0,10:50,13:10,05:00,77.0,69.0,62.0,C229J,PÁJARA,0.0,1018.9,1015.3,LAS PALMAS,6.4,22.0,20.6,19.1,0.8
15.0,10.0,2023-12-06,19:50,12:00,23.0,4.0,15:50,11:40,08:00,83.0,79.0,68.0,C229J,PÁJARA,0.0,1020.5,1016.1,LAS PALMAS,7.8,24.3,22.2,20.1,2.5
15.0,8.0,2023-12-07,00:00,11:10,22.0,6.0,16:40,11:30,08:00,74.0,63.0,55.0,C229J,PÁJARA,0.0,1023.7,1019.3,LAS PALMAS,6.7,22.6,20.8,18.9,1.9
15.0,10.0,2023-12-08,Varias,22:10,11.0,1.0,13:10,22:20,07:00,72.0,69.0,33.0,C229J,PÁJARA,0.0,1025.4,1022.3,LAS PALMAS,9.7,23.8,21.6,19.5,3.3
15.0,2.0,2023-12-09,20:00,06:00,10.0,16.0,05:40,11:50,02:10,83.0,62.0,36.0,C229J,PÁJARA,0.0,1023.5,1020.0,LAS PALMAS,9.4,25.9,22.8,19.6,3.6
15.0,10.0,2023-12-10,06:40,18:50,11.0,6.0,10:50,20:00,07:00,82.0,56.0,25.0,C229J,PÁJARA,0.0,1022.8,1020.2,LAS PALMAS,10.3,26.9,22.6,18.4,3.1
15.0,12.0,2023-12-11,09:50,Varias,11.0,17.0,11:30,00:20,08:00,57.0,47.0,24.0,C229J,PÁJARA,0.0,1023.5,1019.4,LAS PALMAS,8.9,26.1,24.2,22.2,3.6
15.0,8.0,2023-12-12,03:20,Varias,11.0,17.0,04:00,20:20,08:00,60.0,44.0,25.0,C229J,PÁJARA,0.0,1022.3,1018.6,LAS PALMAS,11.1,25.2,23.4,21.6,4.2
15.0,6.0,2023-12-13,06:00,00:00,11.0,Varias,01:10,15:50,05:00,53.0,46.0,28.0,C229J,PÁJARA,0.0,1021.2,1018.1,LAS PALMAS,10.8,25.2,23.4,21.6,3.9
15.0,9.0,2023-12-14,05:40,00:00,11.0,6.0,12:20,14:50,23:00,74.0,67.0,43.0,C229J,PÁJARA,0.0,1022.8,1019.7,LAS PALMAS,12.2,23.2,21.2,19.1,4.7
15.0,10.0,2023-12-15,Varias,22:40,11.0,16.0,12:30,22:40,01:50,75.0,64.0,32.0,C229J,PÁJARA,0.0,1023.6,1020.6,LAS PALMAS,8.9,24.0,21.4,18.9,3.1
15.0,10.0,2023-12-16,01:50,00:00,11.0,1.0,21:50,00:40,11:50,56.0,47.0,35.0,C229J,PÁJARA,0.0,1027.0,1021.6,LAS PALMAS,12.2,24.0,22.4,20.7,5.3
15.0,99.0,2023-12-17,10:00,19:50,10.0,5.0,Varias,00:10,10:00,52.0,45.0,36.0,C229J,PÁJARA,0.0,1029.3,1025.7,LAS PALMAS,15.3,21.3,20.0,18.8,6.9
15.0,11.0,2023-12-18,08:40,Varias,10.0,16.0,09:50,11:40,08:50,72.0,49.0,28.0,C229J,PÁJARA,0.0,1030.2,1027.3,LAS PALMAS,9.7,20.2,19.4,18.7,4.2
15.0,10.0,2023-12-19,08:00,00:00,11.0,15.0,11:30,13:20,07:50,64.0,59.0,31.0,C229J,PÁJARA,0.0,1030.5,1027.5,LAS PALMAS,8.6,21.0,19.5,18.0,2.8
15.0,8.0,2023-12-20,15:30,Varias,11.0,16.0,15:20,11:10,06:00,69.0,59.0,51.0,C229J,PÁJARA,0.0,1031.8,1027.8,LAS PALMAS,10.3,21.4,19.8,18.3,2.8
